sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline
A_Nanopore_OPERA-MS+polish	bin3C	bin0032	Nanopore_OPERA-MS	mNGS+Nanopore	44.0	0	0	0	98.73	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0032	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000433815	GCF_005844445.1	GCF_005844445.1	45	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0033	Nanopore_OPERA-MS	mNGS+Nanopore	58.0	3	3	7	99.06	0.13	complete	A_Nanopore_OPERA-MS+polish+bin0033	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium sp000752095	GCF_000752095.2	GCF_000752095.2	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	9	9	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0035	Nanopore_OPERA-MS	mNGS+Nanopore	50.0	3	3	2	99.42	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0035	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena_B	GCF_001404875.1	GCF_001404875.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	4	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0037	Nanopore_OPERA-MS	mNGS+Nanopore	59.0	1	1	4	99.33	0.67	complete	A_Nanopore_OPERA-MS+polish+bin0037	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0038	Nanopore_OPERA-MS	mNGS+Nanopore	59.0	1	1	1	99.37	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0038	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp900538475	GCA_900538475.1	GCA_900538475.1	40	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0039	Nanopore_OPERA-MS	mNGS+Nanopore	58.0	3	3	3	100.0	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0039	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	GCF_003024715.1	GCF_003024715.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	2	8	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0040	Nanopore_OPERA-MS	mNGS+Nanopore	62.0	5	5	6	100.0	0.11	complete	A_Nanopore_OPERA-MS+polish+bin0040	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0041	Nanopore_OPERA-MS	mNGS+Nanopore	32.0	0	0	0	99.42	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0041	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	GCF_000153925.1	GCF_000153925.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	8	15	9	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0043	Nanopore_OPERA-MS	mNGS+Nanopore	49.0	0	0	0	99.37	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0043	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata	GCF_004346095.1	GCF_004346095.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0044	Nanopore_OPERA-MS	mNGS+Nanopore	61.0	1	1	0	99.33	1.34	complete	A_Nanopore_OPERA-MS+polish+bin0044	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	GCF_000332875.2	GCF_000332875.2	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0045	Nanopore_OPERA-MS	mNGS+Nanopore	66.0	3	3	5	100.0	0.8	complete	A_Nanopore_OPERA-MS+polish+bin0045	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera massiliensis	GCF_000455225.1	GCF_000455225.1	54	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0047	Nanopore_OPERA-MS	mNGS+Nanopore	38.0	1	1	1	99.52	0.96	complete	A_Nanopore_OPERA-MS+polish+bin0047	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter formigenes	GCF_002127965.1	GCF_002127965.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	2	2	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0048	Nanopore_OPERA-MS	mNGS+Nanopore	49.0	2	2	0	98.66	1.34	complete	A_Nanopore_OPERA-MS+polish+bin0048	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp900545305	GCA_900545305.1	GCA_900545305.1	25	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0049	Nanopore_OPERA-MS	mNGS+Nanopore	53.0	1	1	1	100.0	0.23	complete	A_Nanopore_OPERA-MS+polish+bin0049	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	GCF_001025215.1	GCF_001025215.1	54	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0050	Nanopore_OPERA-MS	mNGS+Nanopore	56.0	1	1	2	100.0	0.81	complete	A_Nanopore_OPERA-MS+polish+bin0050	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003458415	GCF_003458415.1	GCF_003458415.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0051	Nanopore_OPERA-MS	mNGS+Nanopore	34.0	0	0	0	72.78	0.63	medium-quality	A_Nanopore_OPERA-MS+polish+bin0051	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655	GCA_000435655.1	GCA_000435655.1	22	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0052	Nanopore_OPERA-MS	mNGS+Nanopore	30.0	3	2	3	57.84	1.58	medium-quality	A_Nanopore_OPERA-MS+polish+bin0052	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp003480315	GCF_003480315.1	GCF_003480315.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	2	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0053	Nanopore_OPERA-MS	mNGS+Nanopore	41.0	1	1	3	97.99	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0053	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900542375	GCA_900542375.1	GCA_900542375.1	14	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0054	Nanopore_OPERA-MS	mNGS+Nanopore	38.0	2	1	3	83.71	0.81	medium-quality	A_Nanopore_OPERA-MS+polish+bin0054	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	GCF_900099625.1	GCF_900099625.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	4	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	bin3C	bin0055	Nanopore_OPERA-MS	mNGS+Nanopore	39.0	0	0	0	100.0	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0055	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	GCF_000156175.1	GCF_000156175.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	4	5	Nanopore_OPERA-MS
A_PacBio_metaflye	bin3C	bin004	PacBio_metaflye	PacBio	67.0	5	5	5	89.51	3.13	medium-quality	A_PacBio_metaflye+bin004	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin004	PacBio_metaflye	PacBio	67.0	5	5	5	89.51	3.13	medium-quality	A_PacBio_metaflye+bin004	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin008	PacBio_metaflye	PacBio	50.0	5	5	5	89.74	9.51	medium-quality	A_PacBio_metaflye+bin008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	GCF_002222615.2	GCF_002222615.2	71	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin008	PacBio_metaflye	PacBio	50.0	5	5	5	89.74	9.51	medium-quality	A_PacBio_metaflye+bin008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	GCF_002222615.2	GCF_002222615.2	71	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin009	PacBio_metaflye	PacBio	79.0	7	7	1	96.84	3.16	complete	A_PacBio_metaflye+bin009	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	GCF_001517625.2	GCF_001517625.2	62	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin009	PacBio_metaflye	PacBio	79.0	7	7	1	96.84	3.16	complete	A_PacBio_metaflye+bin009	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	GCF_001517625.2	GCF_001517625.2	62	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin010	PacBio_metaflye	PacBio	79.0	9	9	9	99.37	1.9	complete	A_PacBio_metaflye+bin010	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375	GCF_003473545.1	GCF_003473545.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin010	PacBio_metaflye	PacBio	79.0	9	9	9	99.37	1.9	complete	A_PacBio_metaflye+bin010	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375	GCF_003473545.1	GCF_003473545.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin012	PacBio_metaflye	PacBio	51.0	7	7	7	91.56	0.63	complete	A_PacBio_metaflye+bin012	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066165	GCF_003480145.1	GCF_003480145.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin012	PacBio_metaflye	PacBio	51.0	7	7	7	91.56	0.63	complete	A_PacBio_metaflye+bin012	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066165	GCF_003480145.1	GCF_003480145.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin013	PacBio_metaflye	PacBio	65.0	4	4	4	100.0	0.0	complete	A_PacBio_metaflye+bin013	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	GCF_000701705.1	32	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	2	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin013	PacBio_metaflye	PacBio	65.0	4	4	4	100.0	0.0	complete	A_PacBio_metaflye+bin013	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	GCF_000701705.1	32	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	2	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin014	PacBio_metaflye	PacBio	43.0	3	3	1	54.39	6.86	medium-quality	A_PacBio_metaflye+bin014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	GCF_002234575.2	GCF_002234575.2	75	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin014	PacBio_metaflye	PacBio	43.0	3	3	1	54.39	6.86	medium-quality	A_PacBio_metaflye+bin014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	GCF_002234575.2	GCF_002234575.2	75	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin015	PacBio_metaflye	PacBio	52.0	2	2	2	98.66	0.13	complete	A_PacBio_metaflye+bin015	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	GCF_000239295.1	GCF_000239295.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin015	PacBio_metaflye	PacBio	52.0	2	2	2	98.66	0.13	complete	A_PacBio_metaflye+bin015	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	GCF_000239295.1	GCF_000239295.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin016	PacBio_metaflye	PacBio	60.0	7	7	7	99.12	4.39	complete	A_PacBio_metaflye+bin016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCF_001312505.1	GCF_001312505.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin016	PacBio_metaflye	PacBio	60.0	7	7	7	99.12	4.39	complete	A_PacBio_metaflye+bin016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCF_001312505.1	GCF_001312505.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin017	PacBio_metaflye	PacBio	66.0	4	4	2	99.46	1.29	complete	A_PacBio_metaflye+bin017	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	GCF_000225345.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin017	PacBio_metaflye	PacBio	66.0	4	4	2	99.46	1.29	complete	A_PacBio_metaflye+bin017	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	GCF_000225345.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin018	PacBio_metaflye	PacBio	58.0	6	6	6	88.62	1.27	medium-quality	A_PacBio_metaflye+bin018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900541315	GCA_900541315.1	GCA_900541315.1	8	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin018	PacBio_metaflye	PacBio	58.0	6	6	6	88.62	1.27	medium-quality	A_PacBio_metaflye+bin018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900541315	GCA_900541315.1	GCA_900541315.1	8	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin019	PacBio_metaflye	PacBio	60.0	6	6	6	98.95	0.63	complete	A_PacBio_metaflye+bin019	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	GCF_001405555.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin019	PacBio_metaflye	PacBio	60.0	6	6	6	98.95	0.63	complete	A_PacBio_metaflye+bin019	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	GCF_001405555.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin021	PacBio_metaflye	PacBio	36.0	6	6	6	93.67	9.49	medium-quality	A_PacBio_metaflye+bin021	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp003480725	GCF_003480725.1	GCF_003480725.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin021	PacBio_metaflye	PacBio	36.0	6	6	6	93.67	9.49	medium-quality	A_PacBio_metaflye+bin021	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp003480725	GCF_003480725.1	GCF_003480725.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin022	PacBio_metaflye	PacBio	69.0	9	8	9	97.76	1.34	complete	A_PacBio_metaflye+bin022	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	GCF_000173975.1	GCF_000173975.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin022	PacBio_metaflye	PacBio	69.0	9	8	9	97.76	1.34	complete	A_PacBio_metaflye+bin022	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	GCF_000173975.1	GCF_000173975.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin023	PacBio_metaflye	PacBio	61.0	6	6	2	99.42	0.0	complete	A_PacBio_metaflye+bin023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	GCF_000155875.1	GCF_000155875.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin023	PacBio_metaflye	PacBio	61.0	6	6	2	99.42	0.0	complete	A_PacBio_metaflye+bin023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	GCF_000155875.1	GCF_000155875.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin024	PacBio_metaflye	PacBio	48.0	4	4	4	99.42	0.0	complete	A_PacBio_metaflye+bin024	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	GCF_000153925.1	GCF_000153925.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	8	15	9	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin024	PacBio_metaflye	PacBio	48.0	4	4	4	99.42	0.0	complete	A_PacBio_metaflye+bin024	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	GCF_000153925.1	GCF_000153925.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	8	15	9	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin026	PacBio_metaflye	PacBio	67.0	9	9	9	99.06	0.31	complete	A_PacBio_metaflye+bin026	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium sp000752095	GCF_000752095.2	GCF_000752095.2	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	9	9	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin026	PacBio_metaflye	PacBio	67.0	9	9	9	99.06	0.31	complete	A_PacBio_metaflye+bin026	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium sp000752095	GCF_000752095.2	GCF_000752095.2	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	9	9	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin027	PacBio_metaflye	PacBio	64.0	7	7	7	100.0	0.0	complete	A_PacBio_metaflye+bin027	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	GCF_003024715.1	GCF_003024715.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	2	8	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin027	PacBio_metaflye	PacBio	64.0	7	7	7	100.0	0.0	complete	A_PacBio_metaflye+bin027	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	GCF_003024715.1	GCF_003024715.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	2	8	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin028	PacBio_metaflye	PacBio	76.0	6	6	6	99.33	1.34	complete	A_PacBio_metaflye+bin028	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye
A_PacBio_metaflye	bin3C	bin028	PacBio_metaflye	PacBio	76.0	6	6	6	99.33	1.34	complete	A_PacBio_metaflye+bin028	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye
