	subject	seqmethod	assembler	pipeline_x	group_x	Sample	Bin	Genes	X..contigs.....0.bp.	X..contigs.....10000.bp.	X..contigs.....50000.bp.	X..contigs.....100000.bp.	X..contigs.....250000.bp.	X..contigs.....500000.bp.	X..contigs.....1000000.bp.	X..contigs.....2000000.bp.	X..contigs.....3000000.bp.	Total.length.....0.bp.	Total.length.....10000.bp.	Total.length.....50000.bp.	Total.length.....100000.bp.	Total.length.....250000.bp.	Total.length.....500000.bp.	Total.length.....1000000.bp.	Total.length.....2000000.bp.	Total.length.....3000000.bp.	X..contigs	Largest.contig	Total.length	N50	N75	L50	L75	X..N.s.per.100.kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.	Completeness	Contamination	Strain.heterogeneity	tRNA	rna.16S	rna.23S	rna.5S	Majority.Class	Majority.Fraction	Size.Mb	Final.Class	Coverage	quality	binmethod	sample	binname	pipeline_y	bin	group_y	16S_RNA	23S_RNA	5S_RNA	16S_RNA_avglen	23S_RNA_avglen	5S_RNA_avglen	suffix
218	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.68	1922	4	4	3	3	2	1	1	0	0	2028922	2028922	2014450	2014450	1802107	1467265	1467265	0	0	4	1467265	2028922	1467265	334842	1	2	0.0	k__Bacteria (UID203)	5449	103	57	54	45	4	0	0	0	70.18	4.39	75.0	28.0	1	1	1	[Clostridium]_scindens	72.317	2.03	[Clostridium]_scindens	88.0061318276405	medium-quality	Metabat2	B_Nanopore_metaflye+polish	bin.68	Nanopore_metaflye	bin.68.fa	Nanopore	1.0	1.0	1.0	1530.0	2841.0	111.0	
219	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.7	4896	3	3	3	3	3	3	3	2	0	6022996	6022996	6022996	6022996	6022996	6022996	6022996	4889535	0	3	2582865	6022996	2306670	2306670	2	2	0.0	g__Bacteroides (UID2691)	33	839	309	8	824	7	0	0	0	98.49	0.44	0.0	71.0	5	5	5	Bacteroides_thetaiotaomicron	100.0	6.02	Bacteroides_thetaiotaomicron	506.348053028758	complete	Metabat2	B_Nanopore_metaflye+polish	bin.7	Nanopore_metaflye	bin.7.fa	Nanopore	1.0	1.0	1.0	1521.0	2871.0	106.0	
220	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.73	5222	42	39	25	19	4	1	0	0	0	4834890	4807214	4403545	3936708	1557168	525286	0	0	0	42	525286	4834890	214559	118159	8	17	0.0	o__Clostridiales (UID1226)	155	278	158	57	217	4	0	0	0	75.66	1.9	0.0	62.0	5	5	5	[Clostridium]_bolteae	73.178	4.83	[Clostridium]_bolteae	82.5639956648445	medium-quality	Metabat2	B_Nanopore_metaflye+polish	bin.73	Nanopore_metaflye	bin.73.fa	Nanopore	1.0	3.0	1.0	1533.0	2882.7	99.0	
221	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.78	5516	13	13	11	11	4	1	0	0	0	2906136	2906136	2852257	2852257	1661672	645534	0	0	0	13	645534	2906136	260427	182638	4	7	3.44	o__Bacteroidales (UID2657)	160	491	268	156	326	9	0	0	0	66.71	1.06	44.44	81.0	5	5	5	Bacteroides_uniformis	28.751	2.91	Bacteroides	9.14702340152009	medium-quality	Metabat2	B_Nanopore_metaflye+polish	bin.78	Nanopore_metaflye	bin.78.fa	Nanopore	1.0	2.0	1.0	1521.0	2870.5	106.0	
222	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.88	2221	1	1	1	1	1	1	1	1	0	2414999	2414999	2414999	2414999	2414999	2414999	2414999	2414999	0	1	2414999	2414999	2414999	2414999	1	1	0.0	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.5	0.0	56.0	5	5	5	Phascolarctobacterium_succinatutens	100.0	2.41	Phascolarctobacterium_succinatutens	527.152408344682	complete	Metabat2	B_Nanopore_metaflye+polish	bin.88	Nanopore_metaflye	bin.88.fa	Nanopore	1.0	1.0	1.0	1557.0	2905.0	111.0	
223	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.89	3113	6	6	6	5	5	4	0	0	0	3587910	3587910	3587910	3522469	3522469	3098970	0	0	0	6	972754	3587910	696145	668346	3	4	0.0	k__Bacteria (UID203)	5449	104	58	66	38	0	0	0	0	58.62	0.0	0.0	47.0	3	3	3	Bacteroides_ovatus	45.74	3.59	Bacteroides	194.993608256617	medium-quality	Metabat2	B_Nanopore_metaflye+polish	bin.89	Nanopore_metaflye	bin.89.fa	Nanopore	1.0	2.0	1.0	1527.0	2872.0	106.0	
224	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.93	2927	4	4	4	4	4	2	1	0	0	2976601	2976601	2976601	2976601	2976601	2180743	1550960	0	0	4	1550960	2976601	1550960	432089	1	3	0.0	f__Lachnospiraceae (UID1286)	57	420	207	25	393	2	0	0	0	95.72	0.97	0.0	54.0	4	4	0	Lachnospiraceae_bacterium	100.0	2.98	Lachnospiraceae_bacterium	119.065856995949	complete	Metabat2	B_Nanopore_metaflye+polish	bin.93	Nanopore_metaflye	bin.93.fa	Nanopore	1.0	1.0	0.0	1531.0	2882.0	0.0	
225	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.96	2142	1	1	1	1	1	1	1	1	0	2399199	2399199	2399199	2399199	2399199	2399199	2399199	2399199	0	1	2399199	2399199	2399199	2399199	1	1	0.0	o__Clostridiales (UID1212)	172	263	149	5	258	0	0	0	0	97.32	0.0	0.0	50.0	5	5	0	[Eubacterium]_eligens	100.0	2.4	[Eubacterium]_eligens	390.414568362191	complete	Metabat2	B_Nanopore_metaflye+polish	bin.96	Nanopore_metaflye	bin.96.fa	Nanopore	1.0	1.0	0.0	1530.0	2894.0	0.0	
226	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.98	2741	3	3	3	3	3	2	1	0	0	2944454	2944454	2944454	2944454	2944454	2488809	1821731	0	0	3	1821731	2944454	1821731	667078	1	2	0.0	o__Clostridiales (UID1212)	172	263	149	3	258	2	0	0	0	98.66	0.81	0.0	80.0	7	7	7	Blautia_sp.	61.87	2.94	Blautia_sp.	49.6808525451578	complete	Metabat2	B_Nanopore_metaflye+polish	bin.98	Nanopore_metaflye	bin.98.fa	Nanopore	2.0	1.0	2.0	1528.0	2842.0	98.0	
227	B	Nanopore	metaflye+polish	Nanopore_metaflye+polish	Nanopore	B_Nanopore_metaflye+polish	bin.99	2235	2	2	2	2	2	2	1	0	0	2506494	2506494	2506494	2506494	2506494	2506494	1857160	0	0	2	1857160	2506494	1857160	649334	1	2	0.0	o__Clostridiales (UID1212)	172	263	149	0	263	0	0	0	0	100.0	0.0	0.0	66.0	4	4	0	[Ruminococcus]_gnavus	74.094	2.51	[Ruminococcus]_gnavus	33.7681829679225	complete	Metabat2	B_Nanopore_metaflye+polish	bin.99	Nanopore_metaflye	bin.99.fa	Nanopore	1.0	1.0	0.0	1531.0	2887.0	0.0	
228	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.10	2455	6	6	6	6	5	3	0	0	0	2701291	2701291	2701291	2701291	2595336	2048157	0	0	0	6	859643	2701291	604965	583549	2	3	0.04	o__Clostridiales (UID1212)	172	261	147	3	258	0	0	0	0	98.96	0.0	0.0	57.0	4	4	5	Faecalibacterium_prausnitzii	100.0	2.7	Faecalibacterium_prausnitzii	334.656008552947	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.10	Nanopore_OPERA-MS	bin.10.fa	mNGS+Nanopore	1.0	1.0	1.0	1509.0	2831.0	112.0	
229	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.100	1311	29	26	16	3	0	0	0	0	0	1586186	1565642	1325390	389149	0	0	0	0	0	29	146693	1586186	80300	52586	8	14	0.0	f__Lachnospiraceae (UID1256)	33	333	171	139	194	0	0	0	0	54.97	0.0	0.0	31.0	0	0	0	[Ruminococcus]_gnavus	51.082	1.59	[Ruminococcus]	292.212977544878	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.100	Nanopore_OPERA-MS	bin.100.fa	mNGS+Nanopore	0.0	0.0	0.0				
230	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.106	3180	20	18	17	14	7	1	0	0	0	3961013	3947949	3911728	3736882	2708247	618431	0	0	0	20	618431	3961013	310798	178306	5	9	0.0	o__Bacteroidales (UID2657)	160	492	269	2	485	5	0	0	0	99.26	1.12	0.0	65.0	5	5	5	Paraprevotella_xylaniphila	96.029	3.96	Paraprevotella_xylaniphila	168.319266813818	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.106	Nanopore_OPERA-MS	bin.106.fa	mNGS+Nanopore	1.0	1.0	1.0	1528.0	2887.0	107.0	
231	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.110	2866	106	64	20	4	0	0	0	0	0	2954626	2717548	1630847	519566	0	0	0	0	0	106	172951	2954626	56304	25533	18	37	0.03	k__Bacteria (UID2372)	131	177	106	4	171	2	0	0	0	96.23	0.09	100.0	44.0	1	1	1	Erysipelotrichaceae_bacterium	27.13	2.95	Erysipelotrichaceae	9.86272881914665	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.110	Nanopore_OPERA-MS	bin.110.fa	mNGS+Nanopore	1.0	1.0	1.0	1498.0	2862.0	79.0	
232	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.112	2072	85	63	9	1	0	0	0	0	0	2165123	2035797	612022	140864	0	0	0	0	0	85	140864	2165123	42391	22466	20	37	0.0	o__Clostridiales (UID1212)	172	263	149	10	252	1	0	0	0	94.63	0.67	0.0	28.0	0	0	2	Clostridiales_(taxid	12.298	2.17	Clostridiales	11.0362469014462	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.112	Nanopore_OPERA-MS	bin.112.fa	mNGS+Nanopore	0.0	0.0	2.0	0.0	0.0	103.0	
233	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.113	3004	39	30	17	13	1	0	0	0	0	2781527	2735020	2441624	2126603	262142	0	0	0	0	39	262142	2781527	146387	112030	8	13	0.68	f__Lachnospiraceae (UID1286)	57	420	207	124	284	11	1	0	0	77.22	4.31	28.57	42.0	3	3	0	Lachnospiraceae_bacterium	49.933	2.78	Lachnospiraceae	6.40391123293069	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.113	Nanopore_OPERA-MS	bin.113.fa	mNGS+Nanopore	2.0	3.0	0.0	1281.5	2878.7	0.0	
234	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.115	3701	94	79	29	10	0	0	0	0	0	4295763	4208396	2834464	1476992	0	0	0	0	0	94	201842	4295763	80894	41366	18	38	0.0	o__Clostridiales (UID1226)	155	278	158	18	260	0	0	0	0	92.41	0.0	0.0	40.0	0	0	0	[Clostridium]_bolteae	38.632	4.3	[Clostridium]	112.956555564169	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.115	Nanopore_OPERA-MS	bin.115.fa	mNGS+Nanopore	0.0	0.0	0.0				
235	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.118	2081	444	24	0	0	0	0	0	0	0	2193660	338516	0	0	0	0	0	0	0	444	28634	2193660	5034	3687	137	264	0.0	k__Bacteria (UID203)	5449	102	56	48	51	3	0	0	0	66.72	3.73	33.33	15.0	0	0	0	Eggerthella_lenta	92.8	2.19	Eggerthella_lenta	7.4537357657978	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.118	Nanopore_OPERA-MS	bin.118.fa	mNGS+Nanopore	0.0	0.0	0.0				
236	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.120	5116	77	70	33	23	4	0	0	0	0	5762415	5713867	4748631	4071301	1312727	0	0	0	0	77	442202	5762415	141990	82689	13	26	0.03	o__Clostridiales (UID1226)	155	278	158	34	244	0	0	0	0	97.77	0.0	0.0	41.0	0	0	0	Lachnoclostridium_sp.	56.618	5.76	Lachnoclostridium	17.3234803463478	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.120	Nanopore_OPERA-MS	bin.120.fa	mNGS+Nanopore	0.0	0.0	0.0				
237	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.132	2247	129	77	8	3	0	0	0	0	0	2490677	2157878	658980	336608	0	0	0	0	0	129	126001	2490677	29564	15600	24	54	0.0	o__Clostridiales (UID1212)	172	261	147	26	232	3	0	0	0	90.02	1.25	66.67	25.0	0	0	0	Faecalibacterium_prausnitzii	66.716	2.49	Faecalibacterium_prausnitzii	13.5054818428885	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.132	Nanopore_OPERA-MS	bin.132.fa	mNGS+Nanopore	0.0	0.0	0.0				
238	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.134	3135	17	15	11	8	4	2	0	0	0	3198267	3192271	3067258	2879076	2105341	1335827	0	0	0	17	692816	3198267	392944	216753	3	6	0.0	o__Clostridiales (UID1212)	172	263	149	5	255	1	1	1	0	98.66	4.03	30.0	48.0	0	0	0	Anaerostipes_rhamnosivorans	98.867	3.2	Anaerostipes_rhamnosivorans	24.9386448973772	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.134	Nanopore_OPERA-MS	bin.134.fa	mNGS+Nanopore	0.0	0.0	0.0				
239	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.135	3213	15	14	9	8	5	1	1	0	0	3394441	3388824	3242695	3180275	2666084	1094339	1094339	0	0	15	1094339	3394441	476892	259826	3	5	0.0	k__Bacteria (UID2329)	174	149	89	0	148	1	0	0	0	100.0	1.12	0.0	51.0	7	7	8	Fusobacterium_varium	99.545	3.39	Fusobacterium_varium	9.69809550379576	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.135	Nanopore_OPERA-MS	bin.135.fa	mNGS+Nanopore	1.0	1.0	2.0	1503.0	2903.0	95.0	
240	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.138	895	4	4	4	3	2	0	0	0	0	1074998	1074998	1074998	1019893	864992	0	0	0	0	4	491925	1074998	373067	373067	2	2	0.0	k__Bacteria (UID203)	5449	103	57	67	36	0	0	0	0	52.63	0.0	0.0	15.0	0	0	0	Clostridium_botulinum	45.761	1.07	Clostridium	84.3062973140415	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.138	Nanopore_OPERA-MS	bin.138.fa	mNGS+Nanopore	0.0	0.0	0.0				
241	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.139	2333	4	3	3	3	2	1	1	0	0	2452847	2449087	2449087	2449087	2271627	1771727	1771727	0	0	4	1771727	2452847	1771727	499900	1	2	0.0	p__Firmicutes (UID1022)	100	295	158	0	294	1	0	0	0	100.0	0.63	0.0	54.0	5	5	6	Megamonas_funiformis	100.0	2.45	Megamonas_funiformis	277.553349230506	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.139	Nanopore_OPERA-MS	bin.139.fa	mNGS+Nanopore	1.0	1.0	1.0	1553.0	2907.0	112.0	
242	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.140	1647	4	4	4	4	3	1	0	0	0	1764459	1764459	1764459	1764459	1629768	934778	0	0	0	4	934778	1764459	934778	390352	1	2	0.0	f__Lachnospiraceae (UID1256)	33	333	171	99	234	0	0	0	0	74.85	0.0	0.0	23.0	2	2	1	Lachnospiraceae_bacterium	77.877	1.76	Lachnospiraceae_bacterium	26.8812548208828	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.140	Nanopore_OPERA-MS	bin.140.fa	mNGS+Nanopore	1.0	2.0	1.0	1530.0	2855.0	97.0	
243	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.16	2123	6	6	6	6	4	2	0	0	0	2429800	2429800	2429800	2429800	2144553	1280962	0	0	0	6	762819	2429800	518143	405567	2	4	0.04	o__Clostridiales (UID1212)	172	263	149	1	262	0	0	0	0	99.33	0.0	0.0	52.0	2	2	0	[Eubacterium]_eligens	52.719	2.43	[Eubacterium]	29.1093925425961	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.16	Nanopore_OPERA-MS	bin.16.fa	mNGS+Nanopore	1.0	1.0	0.0	1531.0	2887.0	0.0	
244	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.19	4018	11	11	11	9	9	4	0	0	0	4875893	4875893	4875893	4694565	4694565	2730720	0	0	0	11	862198	4875893	562121	384949	4	7	0.0	o__Bacteroidales (UID2621)	198	427	260	7	415	5	0	0	0	97.5	1.54	0.0	77.0	6	6	7	Parabacteroides_distasonis	100.0	4.88	Parabacteroides_distasonis	552.419599445681	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.19	Nanopore_OPERA-MS	bin.19.fa	mNGS+Nanopore	1.0	1.0	1.0	1521.0	2866.0	106.0	
245	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.20	2283	1	1	1	1	1	1	1	1	0	2517753	2517753	2517753	2517753	2517753	2517753	2517753	2517753	0	1	2517753	2517753	2517753	2517753	1	1	0.0	o__Selenomonadales (UID1024)	64	334	167	0	334	0	0	0	0	100.0	0.0	0.0	65.0	6	6	6	Megasphaera_elsdenii	100.0	2.52	Megasphaera_elsdenii	661.102995011822	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.20	Nanopore_OPERA-MS	bin.20.fa	mNGS+Nanopore	1.0	1.0	2.0	1562.0	2908.0	108.5	
246	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.21	2218	2	2	2	2	2	1	1	1	0	2407564	2407564	2407564	2407564	2407564	2055065	2055065	2055065	0	2	2055065	2407564	2055065	2055065	1	1	0.0	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.5	0.0	54.0	4	4	4	Phascolarctobacterium_succinatutens	100.0	2.41	Phascolarctobacterium_succinatutens	525.169356245566	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.21	Nanopore_OPERA-MS	bin.21.fa	mNGS+Nanopore	1.0	1.0	1.0	1557.0	2906.0	111.0	
247	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.23	1213	4	4	4	2	1	1	1	0	0	1311852	1311852	1311852	1150194	1002189	1002189	1002189	0	0	4	1002189	1311852	1002189	1002189	1	1	0.0	o__Clostridiales (UID1226)	155	278	158	97	181	0	0	0	0	61.39	0.0	0.0	23.0	0	0	0	Roseburia_intestinalis	76.395	1.31	Roseburia_intestinalis	319.616750974958	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.23	Nanopore_OPERA-MS	bin.23.fa	mNGS+Nanopore	0.0	0.0	0.0				
248	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.24	2691	4	4	4	4	2	2	2	0	0	3005181	3005181	3005181	3005181	2732974	2732974	2732974	0	0	4	1640794	3005181	1640794	1092180	1	2	0.0	o__Clostridiales (UID1226)	155	278	158	0	278	0	0	0	0	100.0	0.0	0.0	66.0	6	6	5	Faecalibacterium_prausnitzii	54.599	3.01	Faecalibacterium	165.879171005008	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.24	Nanopore_OPERA-MS	bin.24.fa	mNGS+Nanopore	1.0	3.0	1.0	1527.0	2894.7	97.0	
249	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.26	3264	19	19	18	15	4	1	0	0	0	3711906	3711906	3690578	3458463	1676849	571057	0	0	0	19	571057	3711906	225306	175122	5	10	0.0	p__Bacteroidetes (UID2591)	364	303	203	0	303	0	0	0	0	100.0	0.0	0.0	29.0	0	1	1	Pseudobacter_ginsenosidimutans	22.632	3.71	Pseudobacter	28.1277136328345	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.26	Nanopore_OPERA-MS	bin.26.fa	mNGS+Nanopore	0.0	1.0	1.0	0.0	853.0	96.0	
250	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.29	2490	2	2	2	2	2	2	2	0	0	2813290	2813290	2813290	2813290	2813290	2813290	2813290	0	0	2	1426884	2813290	1426884	1386406	1	2	0.0	o__Clostridiales (UID1212)	172	263	149	2	261	0	0	0	0	99.33	0.0	0.0	52.0	5	5	0	[Eubacterium]_eligens	100.0	2.81	[Eubacterium]_eligens	375.202749805388	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.29	Nanopore_OPERA-MS	bin.29.fa	mNGS+Nanopore	1.0	1.0	0.0	1530.0	2879.0	0.0	
251	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.3	3387	18	18	16	11	6	1	0	0	0	3730716	3730716	3651029	3287318	2517944	829684	0	0	0	18	829684	3730716	334747	140931	4	8	0.0	k__Bacteria (UID2372)	131	176	105	0	175	1	0	0	0	100.0	0.32	0.0	42.0	1	1	4	Erysipelothrix_(taxid	22.239	3.73	Erysipelothrix	34.1103378011084	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.3	Nanopore_OPERA-MS	bin.3.fa	mNGS+Nanopore	1.0	1.0	1.0	1504.0	2862.0	73.0	
252	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.34	2277	5	5	5	5	3	2	0	0	0	2014856	2014856	2014856	2014856	1651108	1388248	0	0	0	5	769374	2014856	618874	262860	2	3	0.1	k__Bacteria (UID203)	5449	103	57	53	50	0	0	0	0	77.19	0.0	0.0	25.0	4	3	3	[Eubacterium]_eligens	89.554	2.01	[Eubacterium]_eligens	9.07094005725471	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.34	Nanopore_OPERA-MS	bin.34.fa	mNGS+Nanopore	1.0	1.0	1.0	1529.0	2885.0	100.0	
253	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.35	3047	32	25	17	10	3	0	0	0	0	3150970	3122352	2909445	2429541	1123176	0	0	0	0	32	462451	3150970	219987	115800	5	10	0.22	o__Clostridiales (UID1212)	172	257	149	46	207	4	0	0	0	91.28	2.15	75.0	32.0	0	0	1	Flavonifractor_plautii	99.903	3.15	Flavonifractor_plautii	27.1384497472207	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.35	Nanopore_OPERA-MS	bin.35.fa	mNGS+Nanopore	0.0	0.0	1.0	0.0	0.0	109.0	
254	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.36	2367	5	5	4	4	4	2	1	0	0	2707431	2707431	2662892	2662892	2662892	1965386	1138793	0	0	5	1138793	2707431	826593	424150	2	3	0.04	o__Clostridiales (UID1226)	155	278	158	94	183	1	0	0	0	63.29	0.63	0.0	51.0	5	5	5	[Clostridium]_bolteae	57.728	2.71	[Clostridium]	115.644612549683	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.36	Nanopore_OPERA-MS	bin.36.fa	mNGS+Nanopore	1.0	2.0	2.0	1526.0	2959.5	105.0	
255	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.38	2032	45	41	15	6	1	0	0	0	0	2261487	2233271	1567745	979556	261753	0	0	0	0	45	261753	2261487	75191	41598	8	18	0.0	o__Clostridiales (UID1212)	172	261	147	76	185	0	0	0	0	78.91	0.0	0.0	23.0	0	0	0	Ruthenibacterium_lactatiformans	100.0	2.26	Ruthenibacterium_lactatiformans	81.2956315910726	medium-quality	Metabat2	B_Nanopore_OPERA-MS+polish	bin.38	Nanopore_OPERA-MS	bin.38.fa	mNGS+Nanopore	0.0	0.0	0.0				
256	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.4	2911	14	14	12	10	5	1	0	0	0	3051081	3051081	3001185	2852748	2160523	663063	0	0	0	14	663063	3051081	339125	158716	4	6	0.0	f__Lachnospiraceae (UID1256)	33	333	171	2	327	4	0	0	0	98.83	1.46	0.0	66.0	1	1	0	Lachnoclostridium_phocaeense	36.424	3.05	Lachnoclostridium	31.411403695936	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.4	Nanopore_OPERA-MS	bin.4.fa	mNGS+Nanopore	1.0	1.0	0.0	1390.0	2809.0	0.0	
257	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin.42	4977	3	3	3	3	3	2	2	2	1	5429545	5429545	5429545	5429545	5429545	5079125	5079125	5079125	3044039	3	3044039	5429545	3044039	2035086	1	2	0.0	f__Enterobacteriaceae (UID5121)	138	1162	336	0	1156	6	0	0	0	100.0	0.53	0.0	86.0	8	8	9	Klebsiella_pneumoniae	100.0	5.43	Klebsiella_pneumoniae	80.9484124360329	complete	Metabat2	B_Nanopore_OPERA-MS+polish	bin.42	Nanopore_OPERA-MS	bin.42.fa	mNGS+Nanopore	1.0	1.0	2.0	1540.0	2902.0	110.5	
