sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline	tRNA_compare	rna.16S_compare	rna.5S_compare	rna.23S_compare	accession	checkm_completeness	checkm_contamination	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	ncbi_assembly_level	ncbi_date	ncbi_rrna_count	ncbi_trna_count
A_Nanopore_OPERA-MS+polish	MetaBAT2	bin.57	Nanopore_OPERA-MS	mNGS+Nanopore	31.0	0	0	0	97.49	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.57	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	RS_GCF_001553605.1	GCF_001553605.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS	0.5535714285714286	0.0	0.0	0.0	RS_GCF_001553605.1	99.41	0.0	RS_GCF_001553605.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	Complete Genome	2016-2-9	9	54
A_PacBio_OPERA-MS	MetaBAT2	bin.120	PacBio_OPERA-MS	mNGS+PacBio	31.0	0	0	0	99.26	0.0	complete	A_PacBio_OPERA-MS+bin.120	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	RS_GCF_001553605.1	GCF_001553605.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS	0.5535714285714286	0.0	0.0	0.0	RS_GCF_001553605.1	99.41	0.0	RS_GCF_001553605.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	Complete Genome	2016-2-9	9	54
A_mNGS_metaSPAdes+polish	bin3C	bin0016	mNGS_metaSPAdes	mNGS	33.0	1	2	1	99.41	0.0	complete	A_mNGS_metaSPAdes+polish+bin0016	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	RS_GCF_001553605.1	GCF_001553605.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes	0.5892857142857143	0.3333333333333333	0.3333333333333333	0.6666666666666666	RS_GCF_001553605.1	99.41	0.0	RS_GCF_001553605.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	Complete Genome	2016-2-9	9	54
A_Nanopore_OPERA-MS+polish	bin3C	bin0023	Nanopore_OPERA-MS	mNGS+Nanopore	33.0	1	2	1	99.41	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0023	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	RS_GCF_001553605.1	GCF_001553605.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS	0.5892857142857143	0.3333333333333333	0.3333333333333333	0.6666666666666666	RS_GCF_001553605.1	99.41	0.0	RS_GCF_001553605.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	Complete Genome	2016-2-9	9	54
A_PacBio_OPERA-MS	bin3C	bin0025	PacBio_OPERA-MS	mNGS+PacBio	33.0	1	1	0	99.41	0.0	complete	A_PacBio_OPERA-MS+bin0025	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	RS_GCF_001553605.1	GCF_001553605.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS	0.5892857142857143	0.3333333333333333	0.0	0.3333333333333333	RS_GCF_001553605.1	99.41	0.0	RS_GCF_001553605.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	Complete Genome	2016-2-9	9	54
A_mNGS_metaSPAdes+polish	MetaBAT2	bin.42	mNGS_metaSPAdes	mNGS	29.0	0	0	1	56.04	0.0	medium-quality	A_mNGS_metaSPAdes+polish+bin.42	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	mNGS_metaSPAdes	0.5178571428571429	0.0	0.1666666666666666	0.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
B_Nanopore_metaflye+polish	MetaBAT2	bin.98	Nanopore_metaflye	Nanopore	80.0	7	7	7	98.66	0.81	complete	B_Nanopore_metaflye+polish+bin.98	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	Nanopore_metaflye	1.4285714285714286	7.0	1.1666666666666667	7.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
B_PacBio_metaflye	MetaBAT2	bin.4	PacBio_metaflye	PacBio	79.0	7	7	6	99.33	0.81	complete	B_PacBio_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye	1.4107142857142858	7.0	1.0	7.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
B_PacBio_metaflye	MetaBAT2	bin.4	PacBio_metaflye	PacBio	79.0	7	7	6	99.33	0.81	complete	B_PacBio_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye	1.4107142857142858	7.0	1.0	7.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
B_PacBio_OPERA-MS	MetaBAT2	bin.21	PacBio_OPERA-MS	mNGS+PacBio	74.0	6	6	5	98.66	0.81	complete	B_PacBio_OPERA-MS+bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_OPERA-MS	1.3214285714285714	6.0	0.8333333333333334	6.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
A_mNGS_metaSPAdes+polish	bin3C	bin0030	mNGS_metaSPAdes	mNGS	54.0	1	1	4	99.33	0.67	complete	A_mNGS_metaSPAdes+polish+bin0030	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	mNGS_metaSPAdes	0.9642857142857144	1.0	0.6666666666666666	1.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
A_Nanopore_OPERA-MS+polish	bin3C	bin0037	Nanopore_OPERA-MS	mNGS+Nanopore	59.0	1	1	4	99.33	0.67	complete	A_Nanopore_OPERA-MS+polish+bin0037	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	Nanopore_OPERA-MS	1.0535714285714286	1.0	0.6666666666666666	1.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
A_PacBio_metaflye	bin3C	bin028	PacBio_metaflye	PacBio	76.0	6	6	6	99.33	1.34	complete	A_PacBio_metaflye+bin028	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye	1.3571428571428572	6.0	1.0	6.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
A_PacBio_metaflye	bin3C	bin028	PacBio_metaflye	PacBio	76.0	6	6	6	99.33	1.34	complete	A_PacBio_metaflye+bin028	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye	1.3571428571428572	6.0	1.0	6.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
A_PacBio_OPERA-MS	bin3C	bin0040	PacBio_OPERA-MS	mNGS+PacBio	69.0	5	5	5	98.66	0.67	complete	A_PacBio_OPERA-MS+bin0040	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_OPERA-MS	1.2321428571428572	5.0	0.8333333333333334	5.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
B_Nanopore_metaflye+polish	bin3C	bin016	Nanopore_metaflye	Nanopore	80.0	7	7	7	98.66	0.81	complete	B_Nanopore_metaflye+polish+bin016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	RS_GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	Nanopore_metaflye	1.4285714285714286	7.0	1.1666666666666667	7.0	RS_GCF_003096535.1	99.33	0.67	RS_GCF_003096535.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Scaffold	2018-05-07	16	61
A_mNGS_metaSPAdes+polish	MetaBAT2	bin.5	mNGS_metaSPAdes	mNGS	37.0	0	0	2	96.77	0.0	complete	A_mNGS_metaSPAdes+polish+bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.6166666666666667	0.0	0.5	0.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_Nanopore_metaflye+polish	MetaBAT2	bin.86	Nanopore_metaflye	Nanopore	25.0	1	1	1	55.65	0.0	medium-quality	A_Nanopore_metaflye+polish+bin.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye	0.4166666666666667	0.25	0.25	0.25	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_Nanopore_OPERA-MS+polish	MetaBAT2	bin.17	Nanopore_OPERA-MS	mNGS+Nanopore	56.0	3	3	4	99.46	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	0.9333333333333332	0.75	1.0	0.75	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_PacBio_OPERA-MS	MetaBAT2	bin.98	PacBio_OPERA-MS	mNGS+PacBio	32.0	0	0	2	88.17	0.0	medium-quality	A_PacBio_OPERA-MS+bin.98	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.5333333333333333	0.0	0.5	0.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_mNGS_metaSPAdes+polish	bin3C	bin0012	mNGS_metaSPAdes	mNGS	39.0	0	1	3	98.92	0.0	complete	A_mNGS_metaSPAdes+polish+bin0012	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.65	0.0	0.75	0.25	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_Nanopore_metaflye+polish	bin3C	bin006	Nanopore_metaflye	Nanopore	57.0	4	4	4	97.58	0.0	complete	A_Nanopore_metaflye+polish+bin006	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye	0.95	1.0	1.0	1.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_Nanopore_OPERA-MS+polish	bin3C	bin0012	Nanopore_OPERA-MS	mNGS+Nanopore	56.0	3	3	4	99.46	0.0	complete	A_Nanopore_OPERA-MS+polish+bin0012	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	0.9333333333333332	0.75	1.0	0.75	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_PacBio_OPERA-MS	bin3C	bin0016	PacBio_OPERA-MS	mNGS+PacBio	46.0	2	1	3	98.92	0.54	complete	A_PacBio_OPERA-MS+bin0016	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.7666666666666667	0.5	0.75	0.25	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
A_mNGS_metaSPAdes+polish	MetaBAT2	bin.55	mNGS_metaSPAdes	mNGS	34.0	0	0	1	88.61	0.11	medium-quality	A_mNGS_metaSPAdes+polish+bin.55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	mNGS_metaSPAdes	0.918918918918919	0.0	1.0	0.0	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_Nanopore_metaflye+polish	MetaBAT2	bin.109	Nanopore_metaflye	Nanopore	69.0	7	7	7	100.0	0.11	complete	A_Nanopore_metaflye+polish+bin.109	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	Nanopore_metaflye	1.864864864864865	7.0	1.0	3.5	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_Nanopore_OPERA-MS+polish	MetaBAT2	bin.22	Nanopore_OPERA-MS	mNGS+Nanopore	49.0	5	5	5	93.67	0.11	complete	A_Nanopore_OPERA-MS+polish+bin.22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	Nanopore_OPERA-MS	1.3243243243243243	5.0	1.0	2.5	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_PacBio_metaflye	MetaBAT2	bin.48	PacBio_metaflye	PacBio	69.0	7	7	7	100.0	0.11	complete	A_PacBio_metaflye+bin.48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	PacBio_metaflye	1.864864864864865	7.0	1.0	3.5	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_PacBio_metaflye	MetaBAT2	bin.48	PacBio_metaflye	PacBio	69.0	7	7	7	100.0	0.11	complete	A_PacBio_metaflye+bin.48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	PacBio_metaflye	1.864864864864865	7.0	1.0	3.5	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_PacBio_OPERA-MS	MetaBAT2	bin.44	PacBio_OPERA-MS	mNGS+PacBio	65.0	6	6	6	100.0	0.11	complete	A_PacBio_OPERA-MS+bin.44	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	PacBio_OPERA-MS	1.7567567567567568	6.0	1.0	3.0	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_mNGS_metaSPAdes+polish	bin3C	bin0036	mNGS_metaSPAdes	mNGS	49.0	1	1	3	100.0	0.11	complete	A_mNGS_metaSPAdes+polish+bin0036	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	mNGS_metaSPAdes	1.3243243243243243	1.0	1.0	0.5	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_Nanopore_metaflye+polish	bin3C	bin017	Nanopore_metaflye	Nanopore	69.0	7	7	7	100.0	0.11	complete	A_Nanopore_metaflye+polish+bin017	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	Nanopore_metaflye	1.864864864864865	7.0	1.0	3.5	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
A_Nanopore_OPERA-MS+polish	bin3C	bin0040	Nanopore_OPERA-MS	mNGS+Nanopore	62.0	5	5	6	100.0	0.11	complete	A_Nanopore_OPERA-MS+polish+bin0040	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	RS_GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	Nanopore_OPERA-MS	1.6756756756756757	5.0	1.0	2.5	RS_GCF_000205025.1	100.0	0.11	RS_GCF_000205025.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Scaffold	2011-4-20	2	54
